price,title,num_photos,photo_url,location,mileage,description,listing_url,dealer_name
"$11,999",1980 Chevrolet CHEVY VAN Black,10,https://tdrpmimages.azureedge.net/private/2023/11/7/5e2e6def-d8f8-498c-9e5d-ea091c1c9a18.jpg-180x135,SURREY,"150,000 KM","This is a Classic Rare 1980's Customized Van A One of a Kind Head Turner! Built in Removable Cupboards with Mini Fridge (Brand New) Also a Bed in the back with Memory Foam, sleeps 2 people! Please check photo's Only Serious Inquiries Please!!! Make Me a Reasonable Offer! All r...",https://www.autotrader.ca/a/chevrolet/chevy%20van/surrey/british%20columbia/19_12726456_/?showcpo=ShowCpo&ncse=no&orup=148_62_33001&sprx=-2,
"$16,000",2017 Honda Civic Sedan 4dr CVT LX,15,https://tdrpmimages.azureedge.net/private/2023/11/7/c9081299-68a4-4cc4-9d67-32d30938a636.jpg-180x135,VANCOUVER,"100,500 KM","*If the ad is up, it is available; please read the entire ad and only message if you would like to see it! Selling my 2017 Honda Civic LX that has served me well for the past few years. It is in excellent working condition and has had no issues while I've owned it. Serviced r...",https://www.autotrader.ca/a/honda/civic%20sedan/vancouver/british%20columbia/19_12726453_/?showcpo=ShowCpo&ncse=no&orup=149_62_33001&sprx=-2,
"$39,888",2005 Bentley Continental GT,18,https://tdrpmimages.azureedge.net/photos/import/202310/0607/1419/e00858e1-400a-4d8d-8deb-5d0d7d85b2fb.jpg-180x135,KELOWNA,"76,069 KM","The 2005 Bentley Continental is praised for its excellent interior materials, high-tech controls and features that make sense, and all-wheel-drive confidence.The Continental GT is more about luxury and style than tearing up back roads. The sheer volume of high-quality wood, le...",https://www.autotrader.ca/a/bentley/continental/kelowna/british%20columbia/5_60031643_ct20064494851706/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Kelowna BMW
"$21,000",2016 Volkswagen Beetle Coupe 2dr Cpe Auto Comfortline,5,https://tdrpmimages.azureedge.net/private/2023/11/7/6aaa0210-a22c-4157-9b76-aebbb0835759.jpg-180x135,DELTA,"95,000 KM","Leather seats, premium Fender speaker system including subwoofer, sunroof, push button start and keyless remote entry. Apple CarPlay and Android Auto. No accidents and in great shape.",https://www.autotrader.ca/a/volkswagen/beetle/delta/british%20columbia/19_12726452_/?showcpo=ShowCpo&ncse=no&orup=150_62_33001&sprx=-2,
"$35,800",2018 Tesla Model 3 Mid Range,21,https://tdrpmimages.azureedge.net/photos/import/202311/0722/3222/f8d0c197-00c1-416f-a20a-f820d9027649.jpg-180x135,RICHMOND,"42,738 KM","Introducing the 2018 Tesla Model 3 Mid Range the epitome of electric luxury! This sleek and eco-friendly sedan seamlessly combines performance and sustainability. With a cutting-edge electric motor, you'll enjoy a smooth and silent ride. The spacious, minimalist interior boas...",https://www.autotrader.ca/a/tesla/model%203/richmond/british%20columbia/5_60455220_20230717142837495/?showcpo=ShowCpo&ncse=no&orup=151_62_33001&sprx=-2,Gold Haus Auto Group
"$16,000",2003 Jeep TJ 2dr Sport 4WD,15,https://tdrpmimages.azureedge.net/private/2023/11/7/5bcd571e-8517-403c-9e30-cd51ea088b90.jpg-180x135,ABBOTSFORD,"164,000 KM","For sale: 2003 Jeep TJ Wrangler. Excellent Condition - hard top and soft top. no rust. kept it stock - awesome KO2's (31"") 2.0"" Hitch. Located in Abbotsford, BC Canada, Babied this TJ. Look sand drives amazing. U Joints and New Rear Sway Bar links this summer. 164km. 102 m...",https://www.autotrader.ca/a/jeep/tj/abbotsford/british%20columbia/19_12726449_/?showcpo=ShowCpo&ncse=no&orup=152_62_33001&sprx=-2,
"$57,999",2016 Ram 3500 Laramie - DIESEL! 6 IN BDS LIFT!,15,https://tdrpmimages.azureedge.net/photos/202311/0722/2053/de87c111-3485-4dc4-b6a5-91004cb9db81.jpg-180x135,ABBOTSFORD,"165,000 KM","PLEASE CALL OR TEXT ********** (CARS) TO ENSURE THIS VEHICLE IS STILL AVAILABLE AND TO ARRANGE A TIME FOR VIEWING. $61,999 SALE PRICE! $4,000 CASH DISCOUNT! $57,999 BLOWOUT PRICE! 2016 DODGE RAM 3500 LARAMIE 6.7L CUMMINS DIESEL ENGINE AUTOMATIC TRANSMISSION ONLY 165,000 KMS...",https://www.autotrader.ca/a/ram/3500/abbotsford/british%20columbia/5_60455168_20170427182613156/?showcpo=ShowCpo&ncse=no&orup=153_62_33001&sprx=-2,Eminence Auto Works
"$29,950",2017 BMW 3 Series 4dr Sdn 330i xDrive AWD,20,https://tdrpmimages.azureedge.net/photos/import/202311/0722/2333/d00271e2-fe31-4337-9088-ec006a6fc744.jpg-180x135,RICHMOND,"61,831 KM","Only 61,831 km 2017 BMW 330 xi | no accident | BC Local Engine: -2.0L, with 248 horsepower,258 lb Torque, AWD -8-speed shiftable automated Package: -headup display -back up camera -heated front seat -Harman Kardon Loudspeaker System -Pre-collision safety system -Luxury pac...",https://www.autotrader.ca/a/bmw/3%20series/richmond/british%20columbia/5_60455167_20221027113501372/?showcpo=ShowCpo&ncse=no&orup=154_62_33001&sprx=-2,GoGo Auto Group
"$50,888",2020 Tesla Model 3 Standard Range Plus,15,https://tdrpmimages.azureedge.net/photos/202311-0722-1411/10dd164b-a38a-403e-8a36-5155e03bf689.jpg-180x135,SURREY,"40,110 KM",,https://www.autotrader.ca/a/tesla/model%203/surrey/british%20columbia/5_60454964_20080403155416698/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=155_62_33001&sprx=-2,Sukhi Bath Motors
"$35,888",2021 Hyundai Sonata Sport,15,https://tdrpmimages.azureedge.net/photos/202311-0722-1407/a0bf9bd5-4d55-477f-b48e-7f1515946b3c.jpg-180x135,SURREY,"75,160 KM",,https://www.autotrader.ca/a/hyundai/sonata/surrey/british%20columbia/5_60454963_20080403155416698/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=156_62_33001&sprx=-2,Sukhi Bath Motors
"$38,888",2018 BMW 4 Series 430i xDrive,15,https://tdrpmimages.azureedge.net/photos/202311-0722-1401/1e2895c3-cf91-42da-9b6d-ec52bd1499a9.jpg-180x135,SURREY,"57,240 KM",,https://www.autotrader.ca/a/bmw/4%20series/surrey/british%20columbia/5_60454960_20080403155416698/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=157_62_33001&sprx=-2,Sukhi Bath Motors
"$30,000",2019 Chevrolet Cruze 4dr HB Premier,11,https://tdrpmimages.azureedge.net/private/2023/11/7/b36c3ad6-9ab2-49ab-a351-c501523a1276.jpg-180x135,LANGLEY,"68,498 KM",2019 Chevrolet Cruze RS sport package 4dr HB Premier Turbocharged Gas I4 Gasoline 6.4L - 8.4L fuel / 100 km Front-Wheel Drive 153 horsepower Heated front seats / heated steering wheel Back up camera Bose sound system In no hurry to sell just putting out feele...,https://www.autotrader.ca/a/chevrolet/cruze/langley/british%20columbia/19_12726434_/?showcpo=ShowCpo&ncse=no&orup=158_62_33001&sprx=-2,
"$39,754",2021 Ford Bronco Sport Badlands,20,https://tdrpmimages.azureedge.net/photos/import/202310/2518/2209/16f78c9b-6a3b-4a06-a3fe-4d87d23caa55.jpg-180x135,NELSON,"57,986 KM","Badlands 4x4, Class II Trailer Tow Pkg., Badlands Pkg. Options Include: Keyless Entry Keypad, LED Headlamps and Taillamps, 110V Outlet,Auto Start/Stop, Intelligent Access, Skid Plates, Terrain Management System, Sync 3, Reverse Camera System, FordPass Connect, Lane Keeping S...",https://www.autotrader.ca/a/ford/bronco%20sport/nelson/british%20columbia/5_59028028_ct2003112612197706/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Nelson Ford
"$10,800",2011 Mercedes-Benz B-Class 4dr HB B200 Chris 236-992-9266,15,https://tdrpmimages.azureedge.net/photos/import/202311/0722/0245/c76f9ea4-3bba-458f-bade-c8e3d286effa.jpg-180x135,RICHMOND,"109,800 KM","Great condition fuel economic clean title ***Full Carfax reports available! Trust Auto Sales 3691 No. 3 Road Richmond, BC V6X2B8 Although every attempt is made to ensure the accuracy of the data above, due to the possibility of human error, we cannot guarantee the a...",https://www.autotrader.ca/a/mercedes-benz/b-class/richmond/british%20columbia/5_60454821_20150611084207627/?showcpo=ShowCpo&ncse=no&orup=159_62_33001&sprx=-2,Trust Auto Sales
"$28,980",2017 GMC Sierra 1500 SLE,3,https://tdrpmimages.azureedge.net/photos/import/202311/0722/0002/04dc26a9-27b3-4aff-9b4e-f844379bc12e.jpg-180x135,KELOWNA,"188,421 KM","KBB.com Brand Image Awards. This GMC Sierra 1500 boasts a Gas V8 5.3L/325 engine powering this Automatic transmission. ENGINE, 5.3L ECOTEC3 V8 WITH ACTIVE FUEL MANAGEMENT, DIRECT INJECTION and Variable Valve Timing, includes aluminum block construction (355 hp [265 kW] @ 56...",https://www.autotrader.ca/a/gmc/sierra%201500/kelowna/british%20columbia/5_60454790_20151009143420646/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=160_62_33001&sprx=-2,Kelowna Chevrolet
"$25,800",2020 Toyota Corolla LE CVT Chris 236-992-9266,19,https://tdrpmimages.azureedge.net/photos/import/202311/0721/5903/697b4679-40fc-416d-a754-8e74ae9ec306.jpg-180x135,RICHMOND,"65,500 KM","***Full Carfax reports available! Trust Auto Sales 3691 No. 3 Road Richmond, BC V6X2B8 Although every attempt is made to ensure the accuracy of the data above, due to the possibility of human error, we cannot guarantee the accuracy of the displayed information, the a...",https://www.autotrader.ca/a/toyota/corolla/richmond/british%20columbia/5_60454735_20150611084207627/?showcpo=ShowCpo&ncse=no&orup=161_62_33001&sprx=-2,Trust Auto Sales
"$33,980",2017 Land Rover Range Rover Evoque SE,3,https://tdrpmimages.azureedge.net/photos/import/202311/0721/5917/e48d1f90-22d9-4f0b-9157-da118ad5f30e.jpg-180x135,KELOWNA,"51,984 KM","Only 51,984 Miles! This Land Rover Range Rover Evoque delivers a Intercooled Turbo Premium Unleaded I-4 2.0 L/122 engine powering this Automatic transmission. Wheels: 18 Split-Spoke Alloy (Style 506), Voice Activated Dual Zone Front Automatic Air Conditioning, Valet Function...",https://www.autotrader.ca/a/land%20rover/range%20rover%20evoque/kelowna/british%20columbia/5_60454657_20151009143420646/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=162_62_33001&sprx=-2,Kelowna Chevrolet
